Power Trading;15;2897198.46129;3878096.0085;6442607.8124
Power Trading;16;7523732.01154;7957033.356;8316177.6984
Power Trading;18;6815225.72171;8090729.054;11640749.7848
Retail Operations;10;88844.688;95824.93777;169925.6203
Retail Operations;11;98994.922166;135576.9523;303784.53098
Retail Operations;12;221219.8867;289006.704;672966.25548
Retail Operations;13;584947.895364;803964.45945;1509108.5363
Retail Operations;14;1203259.62539;1683327.139;2692243.0945
Retail Operations;15;782717.8886;1371540.284;3990165.8194
Retail Operations;16;3229076.63545;4124129.8055;7270702.0394
Retail Operations;18;4466095.69434;5805860.8945;10930861.048
Retail Operations;19;7452973.35951;9181406.7395;14250503.369
Retail Operations;22;14543318.8329;15071580.645;26289381.003
Retail Operations;27;28785976.0021;31847702.63;42322630.922
Engineering - Marine;10;109812.59424;118749.4344;155556.0104
Engineering - Marine;11;295313.440661;328648.9276;778616.69691
Engineering - Marine;12;561544.61836;674731.6636;1028858.9145
Engineering - Marine;13;992354.343392;1211426.777;1691424.8784
Engineering - Marine;14;1939867.48049;2085930.844;2404454.1931
Engineering - Marine;15;2413532.884;2649034.624;5191218.594
Engineering - Marine;16;3862849.88554;5290536.262;7183920.21
Engineering - Marine;18;8682425.4472;9187107.093;11010011.11
Engineering - Marine;19;4809476.56011;6488179.951;8518170.7108
Engineering - Marine;22;18944479.2082;18954811.39;21033476.622
Design Engineering;11;609058.31852;714701.5381;1089483.9746
Design Engineering;12;729866.938989;1016015.06;1487268.4521
Design Engineering;13;1252033.8843;1384265.217;1990458.9223
Design Engineering;14;1185059.16647;1518291.104;2204785.1504
Design Engineering;15;1493705.11348;2038315.311;3236064.033
Design Engineering;16;2465552.9983;2757647.45;4510797.2282
Hatchery;10;118972.8;118972.8;157219.87248
Hatchery;11;177673.139712;195780.24;243767.21904
Hatchery;12;250527.61512;266988.3768;346749.7248
Hatchery;13;315885.707712;343621.44;440200.05984
Construction;10;165962.577024;204800.0112;283041.88992
Construction;11;287578.341712;340860.5712;532116.40976
Construction;12;566324.252126;603706.8789;1031358.3697
Construction;13;880703.051975;955487.78265;1186750.8215
Construction;14;1238235.13106;1430945.702;1989517.7628
Construction;15;2039085.35075;2188580.5155;3379283.1116
Construction;16;2972837.11005;3376696.687;5476230.8125
Construction;18;4499713.31647;4977525.7835;7114346.1127
Construction;19;6903493.13362;7137495.181;8914899.8284
Construction;22;8893201.47595;9475971.5325;10951203.8243
Loss Prevention;10;88844.688;102880.0472;219995.4174
Loss Prevention;11;345508.797468;362300.8685;460620.6543
Loss Prevention;12;732753.6429;820285.07385;1096921.382
Loss Prevention;13;380582.017;448029.6938;1168290.432
Loss Prevention;14;829916.546648;1032395.351;1775807.4132
Loss Prevention;15;1817564.99012;2247484.963;3066194.3607
Loss Prevention;16;3938952.80415;4246234.685;5796411.3875
Loss Prevention;19;6567958.18634;6594895.587;6700839.5462
Credit;11;331767.53901;362568.97315;379740.92958
Credit;12;467556.057764;533078.1218;836962.6238
Credit;13;953134.57002;996305.3018;1170883.8806
Credit;14;1361286.883;1387585.2;1735911.7571
Credit;15;2071647.9563;2176569.3045;2424360.6945
Credit;16;2809358.28632;3071596.588;3728747.1816
Financial Services;10;181704.47472;195147.468;285516.40752
Financial Services;11;289665.9086;338502.7591;507528.33792
Financial Services;12;434891.1636;471431.5235;798577.6573
Financial Services;13;982982.16728;1017436.7;1214653.6939
Financial Services;14;802836.435461;941194.86825;1682802.1992
Financial Services;15;1057706.56842;1181114.475;2264566.811
Financial Services;16;2456419.0498;2900748.158;4049089.827
Financial Services;18;5327787.36813;5677267.409;6917962.7029
Financial Services;19;7194598.9989;7664169.377;9730659.456
Clinical Research and Development;11;472347.682541;503873.53125;625648.90527
Clinical Research and Development;12;635723.186134;852684.2872;1137573.532
Clinical Research and Development;14;1281136.83891;1314843.6085;1374352.0841
Clinical Research and Development;15;1562215.46796;1700092.596;2073372.0352
Clinical Research and Development;16;2034849.69302;2561096.0265;3262352.965
Customer Care - Call Centre;10;124537.904352;153428.256;205605.06048
Customer Care - Call Centre;11;201286.7139;237504.7543;373838.72908
Customer Care - Call Centre;12;627511.616264;837118.0772;1203405.7599
Customer Care - Call Centre;13;1378032.881;1426829.12;1977037.398
Customer Care - Call Centre;14;2263545.365;2385208.678;2716124.747
Customer Care - Call Centre;15;3266966.571;3421966.33;4056622.8644
Customer Care - Call Centre;16;4530997.30829;4684805.791;5444020.2496
Customer Care - Call Centre;18;8874839.45592;9529051.296;12168845.094
Risk Management;11;468148.671792;490165.6032;559264.86589
Risk Management;12;565518.969616;823636.1603;942698.51334
Risk Management;13;900442.378152;1023428.989;1100358.4813
Risk Management;14;1468042.47784;1775283.804;2198744.611
Risk Management;15;2021279.09126;2105648.941;2626165.9604
Risk Management;16;2917946.65949;3091476.2925;4122618.4518
Risk Management;18;6010856.38198;6049191.036;6872662.5036
Fashion Design;10;182332.8144;182332.8144;248812.9488
Fashion Design;11;233285.71536;258923.8872;466234.605
Fashion Design;12;911063.1271;1092437.589;1670831.336
Fashion Design;13;653119.28876;876594.8792;1879816.7272
Fashion Design;14;887021.676373;1034628.187;1546020.1131
Fashion Design;15;2098246.9277;2186885.049;2597281.5904
Fashion Design;16;2850654.0398;3357885.773;5567325.099
Product Development - Internet;11;658131.442448;659297.1606;847627.52436
Product Development - Internet;13;1354232.87325;1917780.6825;2652980.4645
Product Development - Internet;14;1984372.47694;2181860.202;2685425.7022
Product Development - Internet;15;3428124.81953;3556382.697;3876526.5982
Product Development - Internet;16;3923952.13753;4301947.573;4914571.6511
Content Design;11;388837.276233;437003.5784;688918.00095
Content Design;12;769216.942809;798760.086;995791.39045
Content Design;14;1471764.55276;1537449.505;1895161.0536
Content Design;15;2427546.82824;2685397.04;3692095.6124
