Sales;[13, 14, 15];1127561.36844;1424488.993;2990292.3691
Sales;[14, 15];1499357.01536;1904855.687;3439592.7986
Sales;[14, 15, 16];1764252.9821;2270776.574;4823235.224
Sales;[15, 16];2368283.49506;2941033.477;5598022.0193
Sales;[15, 16, 17];2371004.46548;2944358.8045;5604151.4895
Sales;[16, 17];3081870.82264;3769945.4615;6324111.4394
Sales;[16, 17, 18];3260718.1668;4063602.234;7423090.7426
Sales;[17, 18];5446668.37842;6671625.496;11340350.712
Sales;[17, 18, 19];6130042.75506;7369778.296;12155797.385
Sales;[18, 19];6150820.2949;7387440.406;12157001.155
Sales;[18, 19, 20];6154007.30884;7392293.419;12162052.016
Sales;[19, 20];7606477.47666;8930320.403;13417824.906
Sales;[19, 20, 21];7601776.98848;8928846.643;13414955.728
Sales;[20, 21, 22];10462084.5919;12329566.67;18747401.063
Sales;[21, 22];10447536.928;12308297.01;18757741.81
Sales;[21, 22, 23];10447536.928;12308297.01;18757741.81
Sales;[22, 23];10513925.6776;12329566.67;18794664.892
Sales;[22, 23, 24];10667451.4751;12948103.47;21834414.656
Sales;[23, 24];11286777.8208;16191969.32;31942287.889
Sales;[23, 24, 25];11286777.8208;16191969.32;31942287.889
Sales;[24, 25];11286777.8208;16191969.32;31942287.889
Sales;[24, 25, 26];11922312.2676;16631391.39;31776329.798
Sales;[25, 26, 27];15212876.9477;20037926.9;45729532.004
Sales;[26, 27];15212876.9477;20037926.9;45729532.004
Sales;[26, 27, 28];15212876.9477;20037926.9;45729532.004
Legal;[8, 9, 10];218837.681856;233906.3568;308003.0832
Legal;[9, 10];218837.681856;233906.3568;308003.0832
Legal;[9, 10, 11];230539.286592;251050.2824;528755.15714
Legal;[10, 11];230539.286592;251050.2824;528755.15714
Legal;[10, 11, 12];303555.086784;463884.05195;1243320.4847
Legal;[11, 12];493157.4192;618584.6893;1361722.5974
Legal;[11, 12, 13];567553.051368;763081.9539;1711186.7978
Legal;[12, 13];646355.71585;889939.5692;1808107.8116
Legal;[12, 13, 14];745123.293698;1008869.408;2372239.404
Legal;[13, 14];1036792.54035;1272242.8035;2849079.0285
Legal;[13, 14, 15];1184725.4534;1552930.061;3664458.4969
Legal;[14, 15];1579363.96053;2116120.196;4180230.1432
Legal;[14, 15, 16];2014364.46476;2693846.2235;5790038.2684
Legal;[15, 16];2676574.77329;3436635.9115;6259111.4893
Legal;[15, 16, 17];2693691.48609;3436635.9115;6256191.3959
Legal;[16, 17];3252049.40608;3903519.5705;6640205.8348
Legal;[16, 17, 18];3643200.786;4685150.233;8492429.284
Legal;[17, 18];5836478.1386;6527666.949;12118437.656
Legal;[17, 18, 19];6253028.57018;7576001.095;12522224.42
Legal;[18, 19];6324111.1076;7704090.595;12544236.89
Legal;[18, 19, 20];6337805.01662;7714653.938;12533230.655
Legal;[19, 20];7550754.5667;8127426.007;15170656.2
Legal;[19, 20, 21];7550754.5667;8127426.007;15170656.2
Legal;[20, 21, 22];11392034.0256;12115666.42;19359589.628
Legal;[21, 22];11064801.3462;12136287.58;19726820.951
Legal;[21, 22, 23];11064801.3462;12136287.58;19726820.951
Legal;[22, 23];11064801.3462;12136287.58;19726820.951
Legal;[22, 23, 24];11546888.8248;12328510.31;24232628.692
Legal;[23, 24];13259951.5432;14026600.89;30302453.844
Legal;[23, 24, 25];13259951.5432;14026600.89;30302453.844
Legal;[24, 25];13259951.5432;14026600.89;30302453.844
Legal;[24, 25, 26];13259951.5432;14026600.89;30302453.844
Engineering;[8, 9, 10];139005.72;170573.7169;388007.9383
Engineering;[9, 10];139005.72;170573.7169;388007.9383
Engineering;[9, 10, 11];261394.098803;330132.4476;608547.51041
Engineering;[10, 11];261394.098803;330132.4476;608547.51041
Engineering;[10, 11, 12];436689.13752;546589.0355;1169433.283
Engineering;[11, 12];465240.70528;568105.2392;1189382.223
Engineering;[11, 12, 13];545443.105981;713253.2105;1435832.6997
Engineering;[12, 13];594152.779858;759439.6198;1480379.8868
Engineering;[12, 13, 14];651218.125988;908905.4108;1921980.635
Engineering;[13, 14];999803.6145;1189464.551;2288728.2262
Engineering;[13, 14, 15];1085487.73455;1349713.196;2794629.5165
Engineering;[14, 15];1663243.2374;2043948.352;3338779.5694
Engineering;[14, 15, 16];1911660.14425;2308417.327;4238829.4582
Engineering;[15, 16];2265975.05747;2741230.7085;4815577.2567
Engineering;[15, 16, 17];2266838.80704;2741205.786;4814215.6216
Engineering;[16, 17];2755030.09762;3285296.997;5541055.7412
Engineering;[16, 17, 18];2884462.602;3543739.39;6117495.368
Engineering;[17, 18];4608917.2834;5406242.2185;8388602.03
Engineering;[17, 18, 19];4926806.289;5720335.551;8743306.852
Engineering;[18, 19];4938044.6164;5728620.6685;8780292.9125
Engineering;[18, 19, 20];4958733.2755;5753024.601;8751423.023
Engineering;[19, 20];5947441.47284;6754247.287;10266842.784
Engineering;[19, 20, 21];5948678.12408;6766982.113;10264829.153
Engineering;[20, 21];8291360.61712;8571794.864;9001906.8032
Engineering;[20, 21, 22];8182817.6805;8878961.513;13755128.5
Engineering;[21, 22];8190632.82222;9585175.11;14032944.86
